activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles,start_hour,same_place,day
5.53E+18,42.393193,-71.120671,42.38313192,-71.11782517,EAT,10/11/22 17:56,10/11/22 18:07,11,0.587603412,17,No,2
1.44E+18,42.373546,-71.120532,42.37527286,-71.11119337,EAT,10/11/22 17:56,10/11/22 17:58,2,0.654135834,17,No,2
9.06E+18,42.393193,-71.120671,42.393302,-71.12619,EAT,10/11/22 17:56,10/11/22 18:01,4,0.22485866,17,No,2
8.63E+18,42.360213,-71.085994,42.35864719,-71.09995795,EAT,10/11/22 17:56,10/11/22 18:00,3,1.007718516,17,No,2
1.80E+19,42.373092,-71.119396,42.368351,-71.075953,EAT,10/11/22 17:57,10/11/22 18:14,17,2.857498356,17,No,2
1.75E+19,42.373613,-71.119502,42.372069,-71.11994,EAT,10/11/22 17:57,10/11/22 18:00,3,0.180260776,17,No,2
1.44E+19,42.374306,-71.119126,42.372211,-71.115958,EAT,10/11/22 17:57,10/11/22 18:03,6,0.331260268,17,No,2
5.97E+18,42.371329,-71.116471,42.36521021,-71.09934185,EAT,10/11/22 17:57,10/11/22 18:02,5,1.50067383,17,No,2
6.26E+18,42.373092,-71.119396,42.36445871,-71.10035382,EAT,10/11/22 17:57,10/11/22 18:00,3,1.126028482,17,No,2
4.21E+18,42.371329,-71.116471,42.36416563,-71.10071915,EAT,10/11/22 17:57,10/11/22 18:17,20,1.073083264,17,No,2
3.73E+18,42.359066,-71.094744,42.354988,-71.103274,EAT,10/11/22 17:58,10/11/22 18:01,3,0.203694747,17,No,2
8.53E+18,42.365028,-71.102423,42.367721,-71.085187,EAT,10/11/22 17:58,10/11/22 18:04,6,1.348712962,17,No,2
1.24E+19,42.374893,-71.150349,42.370441,-71.113709,EAT,10/11/22 17:58,10/11/22 18:05,7,2.303358205,17,No,2
4.75E+18,42.373092,-71.119396,42.3659649,-71.11431772,EAT,10/11/22 17:58,10/11/22 18:01,3,0.992166152,17,No,2
5.60E+18,42.368397,-71.116023,42.390794,-71.122531,EAT,10/11/22 17:58,10/11/22 18:04,5,1.809655943,17,No,2
1.38E+19,42.361649,-71.09047,42.36910635,-71.09082222,EAT,10/11/22 17:59,10/11/22 18:13,13,1.070969086,17,No,2
1.44E+19,42.364217,-71.102907,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:00,1,0.374473811,17,No,2
1.75E+19,42.364217,-71.102907,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:00,1,0.360121626,17,No,2
5.54E+17,42.362335,-71.099042,42.363191,-71.104569,EAT,10/11/22 17:59,10/11/22 18:11,12,0.625617906,17,No,2
1.07E+19,42.373092,-71.119396,42.374222,-71.134327,EAT,10/11/22 17:59,10/11/22 18:25,25,1.32014233,17,No,2
7.69E+17,42.363608,-71.099492,42.3712723,-71.080851,EAT,10/11/22 18:00,10/11/22 18:03,3,1.25926831,18,No,2
1.55E+19,42.374306,-71.119126,42.382673,-71.123538,EAT,10/11/22 18:00,10/11/22 18:16,16,0.853440154,18,No,2
1.74E+19,42.368689,-71.109924,42.390794,-71.122531,EAT,10/11/22 18:00,10/11/22 18:16,16,3.041422259,18,No,2
1.47E+19,42.374948,-71.109119,42.36481966,-71.09938245,EAT,10/11/22 18:01,10/11/22 18:05,4,1.389077798,18,No,2
1.02E+19,42.3734,-71.099827,42.382673,-71.123538,EAT,10/11/22 18:01,10/11/22 18:11,10,1.920107386,18,No,2
2.53E+18,42.363323,-71.08247,42.372955,-71.079939,EAT,10/11/22 18:01,10/11/22 18:14,13,0.68662847,18,No,2
1.83E+19,42.37281,-71.11756,42.382897,-71.119976,EAT,10/11/22 18:01,10/11/22 18:21,20,1.054053257,18,No,2
1.83E+19,42.383958,-71.119827,42.363066,-71.1058013,EAT,10/11/22 18:01,10/11/22 18:12,11,2.038821937,18,No,2
8.48E+18,42.38192,-71.119949,42.36106175,-71.1107543,EAT,10/11/22 18:01,10/11/22 18:12,10,2.769372902,18,No,2
5.16E+18,42.38192,-71.119949,42.363191,-71.104569,EAT,10/11/22 18:01,10/11/22 18:10,9,2.884603147,18,No,2
4.63E+18,42.373493,-71.120642,42.37143752,-71.09916244,EAT,10/11/22 18:01,10/11/22 18:27,25,1.32870402,18,No,2
1.21E+19,42.363323,-71.08247,42.36829867,-71.09341025,EAT,10/11/22 18:02,10/11/22 18:18,16,0.840765368,18,No,2
4.61E+18,42.366383,-71.091443,42.36859004,-71.0920659,EAT,10/11/22 18:02,10/11/22 18:12,10,0.53300876,18,No,2
1.65E+19,42.365034,-71.102754,42.361889,-71.090546,EAT,10/11/22 18:02,10/11/22 18:20,18,0.92896706,18,No,2
4.88E+18,42.37281,-71.11756,42.38056499,-71.15479394,EAT,10/11/22 18:02,10/11/22 18:08,6,2.360393617,18,No,2
2.78E+18,42.37281,-71.11756,42.37965667,-71.15134154,EAT,10/11/22 18:02,10/11/22 18:14,11,2.050587255,18,No,2
1.24E+19,42.37281,-71.11756,42.37922867,-71.15324905,EAT,10/11/22 18:02,10/11/22 18:08,6,2.343054544,18,No,2
1.53E+18,42.37281,-71.11756,42.37878276,-71.14949801,EAT,10/11/22 18:02,10/11/22 18:09,7,2.094462319,18,No,2
2.68E+18,42.37281,-71.11756,42.37965667,-71.15134154,EAT,10/11/22 18:02,10/11/22 18:09,7,2.242480314,18,No,2
8.06E+18,42.37281,-71.11756,42.37922867,-71.15324905,EAT,10/11/22 18:02,10/11/22 18:08,6,2.383248696,18,No,2
1.12E+18,42.37281,-71.11756,42.37926859,-71.15084633,EAT,10/11/22 18:02,10/11/22 18:09,6,2.084315343,18,No,2
7.04E+18,42.36604,-71.10528,42.35731286,-71.09384526,EAT,10/11/22 18:02,10/11/22 18:06,4,2.013146431,18,No,2
1.17E+19,42.38192,-71.119949,42.39006232,-71.1191804,EAT,10/11/22 18:02,10/11/22 18:18,15,0.805281795,18,No,2
1.37E+19,42.374306,-71.119126,42.382673,-71.123538,EAT,10/11/22 18:02,10/11/22 18:05,2,0.898425427,18,No,2
1.63E+19,42.363652,-71.09999,42.36229929,-71.1066379,EAT,10/11/22 18:02,10/11/22 18:05,2,0.910821672,18,No,2
8.48E+18,42.3734,-71.099827,42.3721548,-71.1192301,EAT,10/11/22 18:02,10/11/22 18:08,5,1.330008163,18,No,2
1.56E+19,42.361649,-71.09047,42.35959393,-71.10539064,EAT,10/11/22 18:03,10/11/22 18:28,25,1.299393694,18,No,2
1.07E+19,42.37281,-71.11756,42.362335,-71.099042,EAT,10/11/22 18:03,10/11/22 18:10,6,1.856086696,18,No,2
7.02E+18,42.3734,-71.099827,42.373206,-71.118645,EAT,10/11/22 18:04,10/11/22 18:09,4,1.365969381,18,No,2
1.77E+19,42.364393,-71.082097,42.384427,-71.139632,EAT,10/11/22 18:04,10/11/22 18:19,14,4.510213656,18,No,2
1.66E+19,42.367183,-71.074439,42.38918829,-71.12108301,EAT,10/11/22 18:04,10/11/22 18:17,13,5.040142836,18,No,2
2.40E+18,42.366383,-71.091443,42.36760028,-71.08169676,EAT,10/11/22 18:04,10/11/22 18:08,3,1.110613921,18,No,2
8.56E+18,42.36604,-71.10528,42.362276,-71.095001,EAT,10/11/22 18:04,10/11/22 18:19,14,0.747376109,18,No,2
4.88E+18,42.36604,-71.10528,42.37324,-71.119297,EAT,10/11/22 18:05,10/11/22 18:09,4,1.054230847,18,No,2
1.34E+19,42.364103,-71.102124,42.36982571,-71.08937457,EAT,10/11/22 18:05,10/11/22 18:32,27,1.412348803,18,No,2
1.94E+18,42.373493,-71.120642,42.37275,-71.11741,EAT,10/11/22 18:05,10/11/22 18:06,1,0.308067541,18,No,2
4.56E+18,42.374306,-71.119126,42.388623,-71.122231,EAT,10/11/22 18:05,10/11/22 18:09,4,1.266069609,18,No,2
3.17E+18,42.373493,-71.120642,42.390619,-71.122133,EAT,10/11/22 18:05,10/11/22 18:10,4,1.311390055,18,No,2
1.45E+18,42.374306,-71.119126,42.390619,-71.122133,EAT,10/11/22 18:05,10/11/22 18:10,4,1.329202606,18,No,2
1.61E+19,42.374306,-71.119126,42.38948016,-71.1221546,EAT,10/11/22 18:05,10/11/22 18:10,4,1.369462121,18,No,2
7.34392E+15,42.374306,-71.119126,42.38893016,-71.12412029,EAT,10/11/22 18:05,10/11/22 18:09,4,1.351710233,18,No,2
1.02E+19,42.373493,-71.120642,42.38825563,-71.12315891,EAT,10/11/22 18:05,10/11/22 18:09,4,1.309760869,18,No,2
1.75E+19,42.37281,-71.11756,42.36912244,-71.1137011,EAT,10/11/22 18:05,10/11/22 18:07,1,0.371805968,18,No,2
6.49E+18,42.363323,-71.08247,42.36878753,-71.1010431,EAT,10/11/22 18:05,10/11/22 18:10,4,1.056138314,18,No,2
1.83E+19,42.374306,-71.119126,42.372399,-71.11943,EAT,10/11/22 18:06,10/11/22 18:10,3,0.197839206,18,No,2
1.23E+19,42.37281,-71.11756,42.3595139,-71.10926257,EAT,10/11/22 18:06,10/11/22 18:11,5,1.603279309,18,No,2
1.08E+19,42.37281,-71.11756,42.3788163,-71.1203924,EAT,10/11/22 18:06,10/11/22 18:11,4,1.483067219,18,No,2
8.29E+18,42.373387,-71.094985,42.382673,-71.123538,EAT,10/11/22 18:06,10/11/22 18:13,7,2.082954933,18,No,2
2.35E+18,42.372127,-71.086885,42.37181016,-71.0794581,EAT,10/11/22 18:06,10/11/22 18:07,1,0.24448601,18,No,2
1.35E+19,42.365028,-71.102423,42.37157307,-71.11518507,EAT,10/11/22 18:06,10/11/22 18:12,5,1.41256362,18,No,2
8.13E+18,42.390043,-71.118227,42.382449,-71.120062,EAT,10/11/22 18:07,10/11/22 18:19,12,0.635226643,18,No,2
8.33E+18,42.372027,-71.120423,42.374873,-71.118247,EAT,10/11/22 18:07,10/11/22 18:10,2,0.606990184,18,No,2
1.16E+19,42.37281,-71.11756,42.36544816,-71.10089226,EAT,10/11/22 18:07,10/11/22 18:43,35,1.829999164,18,No,2
7.33E+18,42.383958,-71.119827,42.3665288,-71.1057339,EAT,10/11/22 18:08,10/11/22 18:13,5,1.611113735,18,No,2
1.01E+19,42.383958,-71.119827,42.386219,-71.140794,EAT,10/11/22 18:08,10/11/22 18:34,26,1.372405364,18,No,2
3.56E+18,42.366383,-71.091443,42.385976,-71.119611,EAT,10/11/22 18:08,10/11/22 18:20,12,3.464174844,18,No,2
1.30E+19,42.3734,-71.099827,42.372456,-71.08611199,EAT,10/11/22 18:08,10/11/22 18:31,23,1.212233584,18,No,2
7.45E+18,42.3734,-71.099827,42.372456,-71.08611199,EAT,10/11/22 18:08,10/11/22 18:13,4,1.270659008,18,No,2
1.79E+19,42.390043,-71.118227,42.39241088,-71.12733892,EAT,10/11/22 18:08,10/11/22 18:10,1,0.54999302,18,No,2
1.62E+18,42.37281,-71.11756,42.368529,-71.109575,EAT,10/11/22 18:08,10/11/22 18:23,14,0.765902352,18,No,2
7.26E+18,42.383958,-71.119827,42.39590054,-71.12720064,EAT,10/11/22 18:09,10/11/22 18:13,3,1.288444813,18,No,2
1.23E+19,42.370879,-71.113552,42.37037209,-71.08422509,EAT,10/11/22 18:09,10/11/22 18:16,6,1.957221672,18,No,2
2.46E+17,42.371827,-71.079453,42.372416,-71.113445,EAT,10/11/22 18:09,10/11/22 18:36,27,3.011733818,18,No,2
4.71E+18,42.366383,-71.091443,42.39863954,-71.12973717,EAT,10/11/22 18:09,10/11/22 18:21,11,3.582284307,18,No,2
7.63E+18,42.364393,-71.082097,42.35997119,-71.10711768,EAT,10/11/22 18:09,10/11/22 18:14,5,1.641573445,18,No,2
1.59E+19,42.373493,-71.120642,42.373594,-71.119707,EAT,10/11/22 18:10,10/11/22 18:11,1,0.078955784,18,No,2
1.60E+19,42.364393,-71.082097,42.3684551,-71.09266192,EAT,10/11/22 18:10,10/11/22 18:26,16,0.84399963,18,No,2
1.73E+19,42.37281,-71.11756,42.358764,-71.096359,EAT,10/11/22 18:10,10/11/22 18:17,7,1.881785787,18,No,2
1.16E+19,42.37281,-71.11756,42.372416,-71.113445,EAT,10/11/22 18:10,10/11/22 18:14,4,0.243957674,18,No,2
9.11E+18,42.37281,-71.11756,42.356409,-71.108007,EAT,10/11/22 18:10,10/11/22 18:18,7,2.632255887,18,No,2
9.06E+18,42.361098,-71.095823,42.38025313,-71.12662964,EAT,10/11/22 18:11,10/11/22 18:19,8,2.521203786,18,No,2
1.66E+19,42.365034,-71.102754,42.38175215,-71.11604319,EAT,10/11/22 18:11,10/11/22 18:21,10,2.394179053,18,No,2
1.49E+19,42.365967,-71.105213,42.358555,-71.104159,EAT,10/11/22 18:11,10/11/22 18:14,2,0.81042934,18,No,2
6.34E+18,42.361329,-71.096228,42.370582,-71.0773,EAT,10/11/22 18:11,10/11/22 18:17,6,1.678540253,18,No,2
9.08E+18,42.361329,-71.096228,42.358796,-71.110851,EAT,10/11/22 18:11,10/11/22 18:29,17,0.924993076,18,No,2
1.18E+19,42.365034,-71.102754,42.35827688,-71.10813813,EAT,10/11/22 18:11,10/11/22 18:15,3,0.640727647,18,No,2
9.61E+18,42.364103,-71.102124,42.36128782,-71.10660003,EAT,10/11/22 18:11,10/11/22 18:14,2,0.789349272,18,No,2
4.11E+18,42.365034,-71.102754,42.3592099,-71.1108903,EAT,10/11/22 18:11,10/11/22 18:14,2,0.741390731,18,No,2
1.56E+19,42.361329,-71.096228,42.35728769,-71.10753431,EAT,10/11/22 18:11,10/11/22 18:16,4,0.846008931,18,No,2
1.18E+19,42.365028,-71.102423,42.35923188,-71.105767,EAT,10/11/22 18:11,10/11/22 18:13,2,0.662835948,18,No,2
1.55E+19,42.365034,-71.102754,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:30,18,0.94983754,18,No,2
5.23E+18,42.373493,-71.120642,42.37064925,-71.1156354,EAT,10/11/22 18:11,10/11/22 18:16,4,0.992700935,18,No,2
1.30E+19,42.365028,-71.102423,42.37033232,-71.11577676,EAT,10/11/22 18:11,10/11/22 18:15,3,0.911133135,18,No,2
1.19E+19,42.373493,-71.120642,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:22,10,0.561009445,18,No,2
1.71E+19,42.365028,-71.102423,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:16,4,1.237925978,18,No,2
1.43E+18,42.365034,-71.102754,42.371219,-71.117438,EAT,10/11/22 18:11,10/11/22 18:30,19,0.986520688,18,No,2
5.82E+18,42.364393,-71.082097,42.36845469,-71.1000513,EAT,10/11/22 18:11,10/11/22 18:33,21,1.120834168,18,No,2
1.53E+19,42.373493,-71.120642,42.3743511,-71.1186892,EAT,10/11/22 18:12,10/11/22 18:13,1,0.074082893,18,No,2
2.21E+18,42.366646,-71.086437,42.365748,-71.086574,EAT,10/11/22 18:12,10/11/22 18:14,2,0.121027975,18,No,2
8.08E+18,42.389606,-71.118979,42.38118102,-71.11312984,EAT,10/11/22 18:12,10/11/22 18:27,15,0.792521917,18,No,2
6.80E+18,42.367183,-71.074439,42.36788975,-71.09296182,EAT,10/11/22 18:12,10/11/22 18:15,3,1.345754269,18,No,2
6.81E+17,42.367183,-71.074439,42.36838954,-71.09153347,EAT,10/11/22 18:12,10/11/22 18:20,7,1.311437253,18,No,2
1.31E+18,42.363323,-71.08247,42.36831943,-71.09219652,EAT,10/11/22 18:12,10/11/22 18:32,20,1.039286234,18,No,2
1.64E+19,42.360213,-71.085994,42.36828569,-71.09388871,EAT,10/11/22 18:12,10/11/22 18:15,2,0.82617764,18,No,2
3.57E+18,42.367183,-71.074439,42.36850408,-71.09216439,EAT,10/11/22 18:12,10/11/22 18:14,2,0.965810123,18,No,2
1.58E+19,42.364393,-71.082097,42.37060128,-71.08775777,EAT,10/11/22 18:12,10/11/22 18:13,1,0.67559774,18,No,2
7.89E+18,42.365028,-71.102423,42.362064,-71.098675,EAT,10/11/22 18:12,10/11/22 18:21,8,0.461291681,18,No,2
4.50E+18,42.370879,-71.113552,42.371219,-71.117438,EAT,10/11/22 18:13,10/11/22 18:25,12,0.641073253,18,No,2
1.19E+19,42.374893,-71.150349,42.37560146,-71.15410297,EAT,10/11/22 18:13,10/11/22 18:14,1,0.366943899,18,No,2
1.53E+19,42.37281,-71.11756,42.38375115,-71.13445477,EAT,10/11/22 18:13,10/11/22 18:18,5,2.171917383,18,No,2
5.58E+18,42.37281,-71.11756,42.362934,-71.082109,EAT,10/11/22 18:14,10/11/22 18:25,10,3.224358971,18,No,2
3.01E+18,42.37281,-71.11756,42.362934,-71.082109,EAT,10/11/22 18:14,10/11/22 18:23,9,2.64562719,18,No,2
6.46E+18,42.37281,-71.11756,42.3646724,-71.08384421,EAT,10/11/22 18:14,10/11/22 18:24,10,3.110911853,18,No,2
1.56E+19,42.390043,-71.118227,42.37175368,-71.10010045,EAT,10/11/22 18:14,10/11/22 18:22,8,2.617427452,18,No,2
1.53E+19,42.37281,-71.11756,42.37081,-71.114182,EAT,10/11/22 18:14,10/11/22 18:16,1,0.472272934,18,No,2
1.19E+19,42.37281,-71.11756,42.37157307,-71.11518507,EAT,10/11/22 18:14,10/11/22 18:15,1,0.313849553,18,No,2
9.82E+18,42.381406,-71.138497,42.383958,-71.119827,EAT,10/11/22 18:14,10/11/22 18:18,3,1.201115967,18,No,2
1.12E+19,42.391257,-71.123477,42.395284,-71.12685142,EAT,10/11/22 18:14,10/11/22 18:26,11,0.611475531,18,No,2
1.39E+19,42.371827,-71.079453,42.37203906,-71.08961391,EAT,10/11/22 18:15,10/11/22 18:18,3,0.541223425,18,No,2
1.72E+19,42.372775,-71.099329,42.37273004,-71.08719076,EAT,10/11/22 18:15,10/11/22 18:18,3,0.802370333,18,No,2
1.80E+19,42.372027,-71.120423,42.38096888,-71.12036587,EAT,10/11/22 18:15,10/11/22 18:19,3,0.894983096,18,No,2
1.27E+19,42.36604,-71.10528,42.363579,-71.099631,EAT,10/11/22 18:15,10/11/22 18:17,2,0.436263186,18,No,2
2.38E+18,42.36604,-71.10528,42.363653,-71.096844,EAT,10/11/22 18:15,10/11/22 18:26,11,0.572361019,18,No,2
1.81E+19,42.361329,-71.096228,42.364979,-71.102604,EAT,10/11/22 18:15,10/11/22 18:17,1,0.273027908,18,No,2
1.69E+19,42.36604,-71.10528,42.363653,-71.096844,EAT,10/11/22 18:15,10/11/22 18:18,2,0.543233714,18,No,2
1.31E+19,42.365967,-71.105213,42.36238,-71.098321,EAT,10/11/22 18:15,10/11/22 18:19,3,0.624381741,18,No,2
3.08E+18,42.365967,-71.105213,42.36298098,-71.09706891,EAT,10/11/22 18:15,10/11/22 18:17,1,0.493057247,18,No,2
7.81E+18,42.364393,-71.082097,42.365726,-71.103165,EAT,10/11/22 18:16,10/11/22 18:27,11,2.012056635,18,No,2
1.55E+19,42.395359,-71.128283,42.40121309,-71.13233509,EAT,10/11/22 18:16,10/11/22 18:26,10,0.552271326,18,No,2
6.38E+18,42.391257,-71.123477,42.389756,-71.118932,EAT,10/11/22 18:16,10/11/22 18:23,6,0.362397708,18,No,2
8.70E+18,42.37281,-71.11756,42.389998,-71.118292,EAT,10/11/22 18:16,10/11/22 18:21,4,1.396486779,18,No,2
7.06E+18,42.363608,-71.099492,42.36447363,-71.07711383,EAT,10/11/22 18:16,10/11/22 18:41,24,1.284931247,18,No,2
3.20E+18,42.371938,-71.075402,42.3686105,-71.07320229,EAT,10/11/22 18:17,10/11/22 18:25,8,0.425383131,18,No,2
8.90E+18,42.396658,-71.12975,42.368351,-71.075953,EAT,10/11/22 18:17,10/11/22 18:31,13,4.499081886,18,No,2
4.48E+18,42.367183,-71.074439,42.36485035,-71.09861453,EAT,10/11/22 18:18,10/11/22 18:27,9,1.559712804,18,No,2
1.00E+19,42.371948,-71.085774,42.36879596,-71.09401723,EAT,10/11/22 18:18,10/11/22 18:24,6,1.661884798,18,No,2
3.15E+18,42.372027,-71.120423,42.383876,-71.134421,EAT,10/11/22 18:18,10/11/22 18:23,5,1.37992378,18,No,2
1.73E+19,42.373493,-71.120642,42.389394,-71.119745,EAT,10/11/22 18:18,10/11/22 18:42,23,1.221181698,18,No,2
1.60E+19,42.38192,-71.119949,42.38402319,-71.12367449,EAT,10/11/22 18:18,10/11/22 18:19,1,0.364076313,18,No,2
7.25E+18,42.361649,-71.09047,42.358503,-71.087787,EAT,10/11/22 18:18,10/11/22 18:19,1,0.496975801,18,No,2
7.46E+18,42.37281,-71.11756,42.3646724,-71.08384421,EAT,10/11/22 18:18,10/11/22 18:26,8,2.313143916,18,No,2
1.81E+19,42.389606,-71.118979,42.39062714,-71.11860464,EAT,10/11/22 18:18,10/11/22 18:21,2,0.138936127,18,No,2
1.32E+19,42.361098,-71.095823,42.37076005,-71.10797907,EAT,10/11/22 18:19,10/11/22 18:22,3,1.027842851,18,No,2
1.40E+19,42.359066,-71.094744,42.36856113,-71.09514874,EAT,10/11/22 18:19,10/11/22 18:40,20,1.068706473,18,No,2
8.84E+18,42.361649,-71.09047,42.36859004,-71.0920659,EAT,10/11/22 18:19,10/11/22 18:23,4,1.605140018,18,No,2
2.15E+18,42.364393,-71.082097,42.36879871,-71.09278475,EAT,10/11/22 18:19,10/11/22 18:21,2,0.908239658,18,No,2
9.64E+18,42.359066,-71.094744,42.36784815,-71.09206745,EAT,10/11/22 18:19,10/11/22 18:23,3,0.955607191,18,No,2
1.34E+19,42.367183,-71.074439,42.36919627,-71.09262038,EAT,10/11/22 18:19,10/11/22 18:46,27,1.405884889,18,No,2
4.32E+18,42.361649,-71.09047,42.36766228,-71.09118145,EAT,10/11/22 18:19,10/11/22 18:22,3,0.980636683,18,No,2
1.84E+19,42.361098,-71.095823,42.36782443,-71.08072029,EAT,10/11/22 18:19,10/11/22 18:29,9,2.481428014,18,No,2
9.45E+18,42.361329,-71.096228,42.36549809,-71.07758876,EAT,10/11/22 18:19,10/11/22 18:23,3,1.552693804,18,No,2
9.22E+18,42.366383,-71.091443,42.36779774,-71.07976584,EAT,10/11/22 18:19,10/11/22 18:35,15,0.809388955,18,No,2
3.56E+18,42.365967,-71.105213,42.35608379,-71.11032016,EAT,10/11/22 18:20,10/11/22 18:24,4,1.126912648,18,No,2
1.35E+19,42.361098,-71.095823,42.36991781,-71.07327512,EAT,10/11/22 18:20,10/11/22 18:27,7,2.733006529,18,No,2
3.97E+18,42.364393,-71.082097,42.35635601,-71.11071288,EAT,10/11/22 18:20,10/11/22 18:25,5,2.049374229,18,No,2
1.12E+19,42.370905,-71.11358,42.37341307,-71.1044066,EAT,10/11/22 18:21,10/11/22 18:23,2,0.721759172,18,No,2
1.46E+19,42.384101,-71.119812,42.39109123,-71.12639498,EAT,10/11/22 18:21,10/11/22 18:26,4,1.592545964,18,No,2
6.14E+17,42.361098,-71.095823,42.37286904,-71.08435126,EAT,10/11/22 18:21,10/11/22 18:27,6,2.427064979,18,No,2
1.40E+19,42.372127,-71.086885,42.37180642,-71.07753522,EAT,10/11/22 18:22,10/11/22 18:24,1,0.399047217,18,No,2
8.23E+18,42.361649,-71.09047,42.362702,-71.085364,EAT,10/11/22 18:22,10/11/22 18:24,1,0.092119052,18,No,2
1.72E+19,42.365034,-71.102754,42.363653,-71.096844,EAT,10/11/22 18:22,10/11/22 18:25,2,0.581757236,18,No,2
1.30E+19,42.360213,-71.085994,42.358764,-71.096359,EAT,10/11/22 18:22,10/11/22 18:24,1,0.389435424,18,No,2
6.91E+18,42.359066,-71.094744,42.358764,-71.096359,EAT,10/11/22 18:22,10/11/22 18:29,7,0.359889969,18,No,2
4.00E+18,42.3734,-71.099827,42.3735378,-71.11285416,EAT,10/11/22 18:23,10/11/22 18:38,15,0.81194325,18,No,2
5.96E+18,42.364103,-71.102124,42.36876168,-71.0981682,EAT,10/11/22 18:23,10/11/22 18:25,1,0.531359483,18,No,2
1.78E+19,42.363323,-71.08247,42.36447363,-71.07711383,EAT,10/11/22 18:23,10/11/22 18:25,1,0.626529142,18,No,2
6.16E+18,42.390043,-71.118227,42.382673,-71.123538,EAT,10/11/22 18:23,10/11/22 18:49,25,1.316238524,18,No,2
1.64E+19,42.361329,-71.096228,42.362276,-71.095001,EAT,10/11/22 18:24,10/11/22 18:25,1,0.065787503,18,No,2
1.32E+19,42.37281,-71.11756,42.37811827,-71.12126615,EAT,10/11/22 18:24,10/11/22 18:28,4,1.373409445,18,No,2
9.44E+18,42.372027,-71.120423,42.37650561,-71.10866744,EAT,10/11/22 18:24,10/11/22 18:26,2,0.803667727,18,No,2
1.84E+19,42.37281,-71.11756,42.37910149,-71.1096637,EAT,10/11/22 18:24,10/11/22 18:27,2,0.863372564,18,No,2
1.81E+18,42.365028,-71.102423,42.3699518,-71.1131418,EAT,10/11/22 18:24,10/11/22 18:27,3,0.82274108,18,No,2
1.27E+19,42.365034,-71.102754,42.358555,-71.104159,EAT,10/11/22 18:24,10/11/22 18:36,11,0.586356873,18,No,2
1.47E+19,42.398697,-71.132186,42.39379295,-71.13067826,EAT,10/11/22 18:24,10/11/22 18:25,1,0.449955506,18,No,2
1.46E+19,42.389606,-71.118979,42.38317919,-71.13571321,EAT,10/11/22 18:24,10/11/22 18:29,4,1.231274075,18,No,2
1.15E+18,42.361649,-71.09047,42.363451,-71.097197,EAT,10/11/22 18:24,10/11/22 18:26,1,0.393100581,18,No,2
4.70E+18,42.37281,-71.11756,42.36429847,-71.09674956,EAT,10/11/22 18:24,10/11/22 18:29,5,1.460423174,18,No,2
4.23E+18,42.373493,-71.120642,42.359191,-71.093366,EAT,10/11/22 18:25,10/11/22 18:33,8,2.856126283,18,No,2
1.17E+19,42.366383,-71.091443,42.364998,-71.102425,EAT,10/11/22 18:25,10/11/22 18:41,15,0.823024617,18,No,2
6.25E+18,42.363581,-71.101086,42.371219,-71.117438,EAT,10/11/22 18:25,10/11/22 19:01,35,1.825742571,18,No,2
1.83E+18,42.37161,-71.083254,42.35986094,-71.11264068,EAT,10/11/22 18:25,10/11/22 18:34,8,3.787129348,18,No,2
6.19E+18,42.3734,-71.099827,42.37268093,-71.09135662,EAT,10/11/22 18:25,10/11/22 18:28,2,0.456997523,18,No,2
1.36E+19,42.364103,-71.102124,42.36393178,-71.09938425,EAT,10/11/22 18:26,10/11/22 18:27,1,0.329644842,18,No,2
1.14E+19,42.364103,-71.102124,42.364025,-71.100857,EAT,10/11/22 18:26,10/11/22 18:27,1,0.3977642,18,No,2
9.29E+18,42.365967,-71.105213,42.36360154,-71.10727519,EAT,10/11/22 18:26,10/11/22 18:33,6,0.353775536,18,No,2
1.69E+19,42.365028,-71.102423,42.382449,-71.120062,EAT,10/11/22 18:26,10/11/22 18:33,6,1.872424786,18,No,2
1.15E+19,42.361649,-71.09047,42.371169,-71.114539,EAT,10/11/22 18:26,10/11/22 18:33,6,1.541807117,18,No,2
4.55E+18,42.37281,-71.11756,42.37703554,-71.15206779,EAT,10/11/22 18:27,10/11/22 18:35,7,2.419627905,18,No,2
9.46E+18,42.364103,-71.102124,42.36447363,-71.07711383,EAT,10/11/22 18:27,10/11/22 18:31,4,1.699632765,18,No,2
1.46E+19,42.364393,-71.082097,42.36777093,-71.07902483,EAT,10/11/22 18:27,10/11/22 18:29,1,0.820977081,18,No,2
1.44E+19,42.389606,-71.118979,42.360185,-71.094321,EAT,10/11/22 18:27,10/11/22 18:46,19,5.448899833,18,No,2
3.60E+18,42.3734,-71.099827,42.3888781,-71.11806076,EAT,10/11/22 18:27,10/11/22 18:34,6,1.736402677,18,No,2
1.15E+19,42.383958,-71.119827,42.374853,-71.118227,EAT,10/11/22 18:27,10/11/22 18:29,1,0.610563569,18,No,2
1.21E+19,42.365967,-71.105213,42.3755035,-71.12074919,EAT,10/11/22 18:27,10/11/22 18:33,5,1.305282117,18,No,2
