Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
5352,2022-10-01 14:52:00,false,110,50000.0,3.0555555555555554,40,package5910,true,1,6.5,14:43:40,14:52:00,8.333333333333334,-71.08233299999998,42.36524399999988,-71.07327511953629,42.36991780876925,1097.2271075863166
5353,2022-10-01 14:52:10,false,110,50000.0,3.0555555555555554,40,package9882,true,1,2.1666666666666665,14:37:20,14:52:10,14.833333333333334,-71.100965,42.36907199999989,-71.075326,42.368018999999876,2281.843688676019
5355,2022-10-01 14:52:30,false,110,50000.0,3.0555555555555554,40,package9768,true,1,5.666666666666667,14:20:50,14:52:30,31.666666666666668,-71.11897900000002,42.38960599999989,-71.103274,42.354987999999885,4184.831244119483
5356,2022-10-01 14:52:40,false,110,50000.0,3.0555555555555554,40,package5907,true,1,6.333333333333333,14:43:30,14:52:40,9.166666666666666,-71.08247,42.363322999999895,-71.07327511953629,42.36991780876925,1286.621116988271
5358,2022-10-01 14:53:00,false,110,50000.0,3.0555555555555554,40,package5922,true,1,7.5,14:44:40,14:53:00,8.333333333333334,-71.087304,42.362206999999884,-71.09384525746042,42.35731286087455,1039.1975925336762
5358,2022-10-01 14:53:00,false,110,50000.0,3.0555555555555554,40,package5973,true,1,1.0,14:48:10,14:53:00,4.833333333333333,-71.118977,42.37244099999988,-71.12126615464305,42.37811826923131,710.6921567521727
5358,2022-10-01 14:53:00,false,110,50000.0,3.0555555555555554,40,package9963,true,1,2.3333333333333335,14:49:30,14:53:00,3.5,-71.102423,42.36502799999988,-71.09726591765491,42.363787921909385,488.61452359180703
5359,2022-10-01 14:53:10,false,110,50000.0,3.0555555555555554,40,package1878,true,1,9.833333333333334,14:40:00,14:53:10,13.166666666666666,-71.120337,42.389246999999884,-71.140794,42.38621899999986,1840.570966957524
5359,2022-10-01 14:53:10,false,110,50000.0,3.0555555555555554,40,package5904,true,1,7.166666666666667,14:44:20,14:53:10,8.833333333333334,-71.08403299999998,42.36430499999988,-71.07449228961319,42.37052733606374,1207.8024425089177
5360,2022-10-01 14:53:20,false,110,50000.0,3.0555555555555554,40,package1986,true,1,2.0,14:49:10,14:53:20,4.166666666666667,-71.119619,42.37355899999987,-71.114655377838,42.370366933456594,565.7991028687943
5361,2022-10-01 14:53:30,false,110,50000.0,3.0555555555555554,40,package5919,true,1,2.5,14:39:40,14:53:30,13.833333333333334,-71.119548,42.38936199999989,-71.11308311610998,42.3710979412136,2120.820592900723
5361,2022-10-01 14:53:30,false,110,50000.0,3.0555555555555554,40,package9927,true,1,8.166666666666666,14:49:20,14:53:30,4.166666666666667,-71.09474399999998,42.35906599999986,-71.09847526025655,42.364212085631536,662.0070634394941
5362,2022-10-01 14:53:40,false,110,50000.0,3.0555555555555554,40,package5934,true,1,4.0,14:44:10,14:53:40,9.5,-71.095823,42.36109799999988,-71.112078,42.36941099999988,1692.719480714061
5362,2022-10-01 14:53:40,false,110,50000.0,3.0555555555555554,40,package9867,true,1,7.833333333333333,14:39:00,14:53:40,14.666666666666666,-71.131438,42.382481999999875,-71.10884,42.36895799999987,2504.661008759793
5364,2022-10-01 14:54:00,false,110,50000.0,3.0555555555555554,40,package2007,true,1,1.6666666666666667,14:51:50,14:54:00,2.1666666666666665,-71.11872199999998,42.37307599999987,-71.12055952876905,42.372444847832966,268.32002103398685
5364,2022-10-01 14:54:00,false,110,50000.0,3.0555555555555554,40,package5913,true,1,8.5,14:45:40,14:54:00,8.333333333333334,-71.08233299999998,42.36524399999988,-71.07327511953629,42.36991780876925,1097.2271075863166
5364,2022-10-01 14:54:00,false,110,50000.0,3.0555555555555554,40,package5976,true,1,1.1666666666666667,14:48:20,14:54:00,5.666666666666667,-71.10911899999998,42.374947999999875,-71.10782016967627,42.36952447290863,686.5360759198624
5366,2022-10-01 14:54:20,false,110,50000.0,3.0555555555555554,40,package1974,true,1,6.166666666666667,14:51:20,14:54:20,3.0,-71.118227,42.390042999999885,-71.122621,42.39077599999989,389.4874681287344
5366,2022-10-01 14:54:20,false,110,50000.0,3.0555555555555554,40,package5967,true,1,2.3333333333333335,14:48:30,14:54:20,5.833333333333333,-71.11897900000002,42.38960599999989,-71.120062,42.38244899999987,963.2742472654235
5367,2022-10-01 14:54:30,false,110,50000.0,3.0555555555555554,40,package5979,true,1,3.1666666666666665,14:51:20,14:54:30,3.1666666666666665,-71.09474399999998,42.35906599999986,-71.09995795229507,42.35864719097131,612.7100157122194
5368,2022-10-01 14:54:40,false,110,50000.0,3.0555555555555554,40,package5946,true,1,2.5,14:45:40,14:54:40,9.0,-71.118977,42.37244099999988,-71.103592,42.365694999999874,1537.622354588869
5371,2022-10-01 14:55:10,false,110,50000.0,3.0555555555555554,40,package5916,true,1,8.833333333333334,14:46:00,14:55:10,9.166666666666666,-71.08247,42.363322999999895,-71.07327511953629,42.36991780876925,1286.621116988271
5374,2022-10-01 14:55:40,false,110,50000.0,3.0555555555555554,40,package1950,true,1,7.166666666666667,14:48:20,14:55:40,7.333333333333333,-71.09474399999998,42.35906599999986,-71.09425555154587,42.36930646916352,1216.226902041511
5375,2022-10-01 14:55:50,false,110,50000.0,3.0555555555555554,40,package9921,true,1,1.1666666666666667,14:41:20,14:55:50,14.5,-71.110752,42.369344999999875,-71.08743,42.360622999999876,2247.8055616197516
5376,2022-10-01 14:56:00,false,110,50000.0,3.0555555555555554,40,package2004,true,1,4.333333333333333,14:54:30,14:56:00,1.5,-71.09784300000003,42.36794699999989,-71.09790658661503,42.36639487168533,244.8295898690739
5377,2022-10-01 14:56:10,false,110,50000.0,3.0555555555555554,40,package5931,true,1,4.166666666666667,14:44:20,14:56:10,11.833333333333334,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1680.7613636125768
5382,2022-10-01 14:57:00,false,110,50000.0,3.0555555555555554,40,package1941,true,1,4.166666666666667,14:44:20,14:57:00,12.666666666666666,-71.084037,42.37174999999987,-71.07410300000002,42.37171299999988,887.9200349992155
5382,2022-10-01 14:57:00,false,110,50000.0,3.0555555555555554,40,package9849,true,1,3.8333333333333335,14:32:00,14:57:00,25.0,-71.12347700000002,42.391256999999875,-71.11139755151078,42.35626498756644,4041.7378860285444
5382,2022-10-01 14:57:00,false,110,50000.0,3.0555555555555554,40,package9894,true,1,11.5,14:48:40,14:57:00,8.333333333333334,-71.08233299999998,42.36524399999988,-71.07284796661982,42.37033351602108,1076.9720512431666
5382,2022-10-01 14:57:00,false,110,50000.0,3.0555555555555554,40,package9912,true,1,12.166666666666666,14:49:20,14:57:00,7.666666666666667,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,1003.3899103554137
5383,2022-10-01 14:57:10,false,110,50000.0,3.0555555555555554,40,package1959,true,1,1.8333333333333333,14:45:00,14:57:10,12.166666666666666,-71.107261,42.37794599999987,-71.12125425158996,42.389940856725715,1804.502178164662
5384,2022-10-01 14:57:20,false,110,50000.0,3.0555555555555554,40,package1989,true,1,3.5,14:51:40,14:57:20,5.666666666666667,-71.119619,42.37355899999987,-71.11184488553636,42.37288336082323,706.0577272138942
5384,2022-10-01 14:57:20,false,110,50000.0,3.0555555555555554,40,package1992,true,1,2.8333333333333335,14:52:00,14:57:20,5.333333333333333,-71.099827,42.37339999999987,-71.09232485882195,42.37343104931359,641.3985505142555
5385,2022-10-01 14:57:30,false,110,50000.0,3.0555555555555554,40,package1995,true,1,4.833333333333333,14:54:00,14:57:30,3.5,-71.102423,42.36502799999988,-71.09769599868449,42.364225561794505,491.41105355587496
5385,2022-10-01 14:57:30,false,110,50000.0,3.0555555555555554,40,package9939,true,1,3.1666666666666665,14:46:20,14:57:30,11.166666666666666,-71.107261,42.37794599999987,-71.11846226257137,42.390483443942195,1675.0183144216965
5386,2022-10-01 14:57:40,false,110,50000.0,3.0555555555555554,40,package2025,true,1,3.0,14:56:10,14:57:40,1.5,-71.118977,42.37244099999988,-71.118888,42.37322899999988,199.53669529020368
5386,2022-10-01 14:57:40,false,110,50000.0,3.0555555555555554,40,package9873,true,1,5.0,14:38:10,14:57:40,19.5,-71.119827,42.38395799999988,-71.08775777137345,42.37060127818773,3050.9009726690724
5387,2022-10-01 14:57:50,false,110,50000.0,3.0555555555555554,40,package5970,true,1,3.0,14:49:10,14:57:50,8.666666666666666,-71.09047,42.36164899999987,-71.075953,42.36835099999987,1469.1305273098665
5388,2022-10-01 14:58:00,false,110,50000.0,3.0555555555555554,40,package2001,true,1,1.0,14:51:10,14:58:00,6.833333333333333,-71.119949,42.38191999999986,-71.113529,42.37714999999988,827.7325828620587
5389,2022-10-01 14:58:10,false,110,50000.0,3.0555555555555554,40,package2010,true,1,2.6666666666666665,14:53:50,14:58:10,4.333333333333333,-71.100965,42.36907199999989,-71.1056743639272,42.37164290920836,550.7831487406329
5391,2022-10-01 14:58:30,false,110,50000.0,3.0555555555555554,40,package5937,true,1,5.0,14:46:10,14:58:30,12.333333333333334,-71.122621,42.39080999999987,-71.10799444990487,42.37822533135966,1929.4915809896943
5392,2022-10-01 14:58:40,false,110,50000.0,3.0555555555555554,40,package1962,true,1,3.3333333333333335,14:46:30,14:58:40,12.166666666666666,-71.107261,42.37794599999987,-71.12125425158996,42.389940856725715,1804.502178164662
5393,2022-10-01 14:58:50,false,110,50000.0,3.0555555555555554,40,package5868,true,1,2.8333333333333335,14:33:00,14:58:50,25.833333333333332,-71.116713,42.371435999999875,-71.09635899999998,42.35876399999987,2579.862537869752
5393,2022-10-01 14:58:50,false,110,50000.0,3.0555555555555554,40,package9975,true,1,5.333333333333333,14:54:30,14:58:50,4.333333333333333,-71.105008,42.36591499999989,-71.0998,42.36251599999988,607.0909377207931
5395,2022-10-01 14:59:10,false,110,50000.0,3.0555555555555554,40,package5988,true,1,4.166666666666667,14:54:20,14:59:10,4.833333333333333,-71.08403299999998,42.36430499999988,-71.079098,42.36654299999987,613.2989011151101
5395,2022-10-01 14:59:10,false,110,50000.0,3.0555555555555554,40,package10011,true,1,3.8333333333333335,14:58:00,14:59:10,1.1666666666666667,-71.09848000000002,42.36199899999988,-71.09867500000001,42.362063999999876,102.0700229185696
5396,2022-10-01 14:59:20,false,110,50000.0,3.0555555555555554,40,package5928,true,1,7.333333333333333,14:46:30,14:59:20,12.833333333333334,-71.09047,42.36164899999987,-71.11152440494456,42.359625547171966,2005.5652262822528
5396,2022-10-01 14:59:20,false,110,50000.0,3.0555555555555554,40,package9936,true,1,2.6666666666666665,14:45:50,14:59:20,13.5,-71.132186,42.39869699999988,-71.13566907581101,42.38121295362337,2007.9337311158924
5397,2022-10-01 14:59:30,false,110,50000.0,3.0555555555555554,40,package9903,true,1,13.166666666666666,14:50:20,14:59:30,9.166666666666666,-71.08247,42.363322999999895,-71.07327511953629,42.36991780876925,1286.621116988271
5397,2022-10-01 14:59:30,false,110,50000.0,3.0555555555555554,40,package9951,true,1,5.666666666666667,14:50:50,14:59:30,8.666666666666666,-71.084037,42.37174999999987,-71.097663,42.36955699999987,1195.9950881557843
5400,2022-10-01 15:00:00,false,110,50000.0,3.0555555555555554,40,package5991,true,1,4.666666666666667,14:54:50,15:00:00,5.166666666666667,-71.08247,42.363322999999895,-71.081106,42.36583299999988,503.0893558699345
5400,2022-10-01 15:00:00,false,110,50000.0,3.0555555555555554,40,package9900,true,1,14.5,14:51:40,15:00:00,8.333333333333334,-71.08233299999998,42.36524399999988,-71.07327511953629,42.36991780876925,1097.2271075863166
5401,2022-10-01 15:00:10,false,110,50000.0,3.0555555555555554,40,package6006,true,1,5.166666666666667,14:57:20,15:00:10,2.8333333333333335,-71.10769300000003,42.364092999999876,-71.10734297236363,42.363676066523155,101.00878419618478
5401,2022-10-01 15:00:10,false,110,50000.0,3.0555555555555554,40,package9990,true,1,5.0,14:56:10,15:00:10,4.0,-71.11872199999998,42.37307599999987,-71.113709,42.370440999999886,616.1245326493171
5403,2022-10-01 15:00:30,false,110,50000.0,3.0555555555555554,40,package5961,true,1,4.833333333333333,14:50:00,15:00:30,10.5,-71.094985,42.37338699999987,-71.10644343375697,42.36098325274521,1741.37942014104
5405,2022-10-01 15:00:50,false,110,50000.0,3.0555555555555554,40,package9897,true,1,15.333333333333334,14:52:30,15:00:50,8.333333333333334,-71.08203500000002,42.36451199999987,-71.07327511953629,42.36991780876925,1086.2778217365294
5406,2022-10-01 15:01:00,false,110,50000.0,3.0555555555555554,40,package2019,true,1,6.166666666666667,14:58:20,15:01:00,2.6666666666666665,-71.085981,42.36131699999988,-71.08743,42.360622999999876,362.1491496661056
5406,2022-10-01 15:01:00,false,110,50000.0,3.0555555555555554,40,package9966,true,1,8.0,14:56:10,15:01:00,4.833333333333333,-71.08203500000002,42.36451199999987,-71.07773,42.36819299999987,602.777229050636
5407,2022-10-01 15:01:10,false,110,50000.0,3.0555555555555554,40,package2016,true,1,4.166666666666667,14:56:20,15:01:10,4.833333333333333,-71.10995799999998,42.35986999999988,-71.10783667210293,42.36328109567028,484.01206127506475
5407,2022-10-01 15:01:10,false,110,50000.0,3.0555555555555554,40,package5943,true,1,1.8333333333333333,14:44:00,15:01:10,17.166666666666668,-71.118977,42.37244099999988,-71.15319403888084,42.3759681099885,2902.2910599750826
5408,2022-10-01 15:01:20,false,110,50000.0,3.0555555555555554,40,package9906,true,1,15.833333333333334,14:53:00,15:01:20,8.333333333333334,-71.08203500000002,42.36451199999987,-71.07327511953629,42.36991780876925,1086.2778217365294
5410,2022-10-01 15:01:40,false,110,50000.0,3.0555555555555554,40,package5985,true,1,9.5,14:58:40,15:01:40,3.0,-71.102423,42.36502799999988,-71.0998,42.36251599999988,396.80750028731853
5411,2022-10-01 15:01:50,false,110,50000.0,3.0555555555555554,40,package5898,true,1,5.0,14:41:10,15:01:50,20.666666666666668,-71.118227,42.390042999999885,-71.09004,42.368642999999885,3389.873714804734
5412,2022-10-01 15:02:00,false,110,50000.0,3.0555555555555554,40,package2013,true,1,8.0,15:00:10,15:02:00,1.8333333333333333,-71.085981,42.36131699999988,-71.08576965108064,42.360176467629955,271.75861756120173
5413,2022-10-01 15:02:10,false,110,50000.0,3.0555555555555554,40,package10008,true,1,6.333333333333333,15:00:30,15:02:10,1.6666666666666667,-71.09784300000003,42.36794699999989,-71.0990072061179,42.368248774955056,218.27987908947048
5414,2022-10-01 15:02:20,false,110,50000.0,3.0555555555555554,40,package6060,true,1,0.6666666666666666,15:00:50,15:02:20,1.5,-71.119212,42.373275999999876,-71.118645,42.373205999999875,109.02442749076918
5418,2022-10-01 15:03:00,false,110,50000.0,3.0555555555555554,40,package5925,true,1,9.333333333333334,14:48:30,15:03:00,14.5,-71.095823,42.36109799999988,-71.09635899999998,42.35876399999987,592.2002968439647
5419,2022-10-01 15:03:10,false,110,50000.0,3.0555555555555554,40,package1968,true,1,2.8333333333333335,14:47:00,15:03:10,16.166666666666668,-71.118977,42.37244099999988,-71.08889599999998,42.372071999999875,2552.3346262242935
5419,2022-10-01 15:03:10,false,110,50000.0,3.0555555555555554,40,package2049,true,1,3.1666666666666665,14:59:20,15:03:10,3.8333333333333335,-71.08889599999998,42.372071999999875,-71.08302453980994,42.37280890779259,541.8204823475653
5419,2022-10-01 15:03:10,false,110,50000.0,3.0555555555555554,40,package6015,true,1,7.0,15:00:10,15:03:10,3.0,-71.094985,42.37338699999987,-71.09885100000001,42.37326899999989,477.3662428209109
5420,2022-10-01 15:03:20,false,110,50000.0,3.0555555555555554,40,package10014,true,1,6.833333333333333,15:02:00,15:03:20,1.3333333333333333,-71.086437,42.36664599999988,-71.085187,42.367720999999875,193.57031600815807
5421,2022-10-01 15:03:30,false,110,50000.0,3.0555555555555554,40,package9954,true,1,7.666666666666667,14:53:50,15:03:30,9.666666666666666,-71.08403299999998,42.36430499999988,-71.07327511953629,42.36991780876925,1304.466459708848
5422,2022-10-01 15:03:40,false,110,50000.0,3.0555555555555554,40,package2055,true,1,4.166666666666667,15:01:20,15:03:40,2.3333333333333335,-71.081655,42.37147599999988,-71.079939,42.372954999999884,280.71437958340135
5422,2022-10-01 15:03:40,false,110,50000.0,3.0555555555555554,40,package6048,true,1,2.6666666666666665,15:00:50,15:03:40,2.8333333333333335,-71.101863,42.35975699999988,-71.103763,42.35801399999988,358.8425998249532
5424,2022-10-01 15:04:00,false,110,50000.0,3.0555555555555554,40,package10029,true,1,6.333333333333333,15:02:30,15:04:00,1.5,-71.119949,42.38191999999986,-71.1203658653363,42.380968881454045,176.59165431212875
5425,2022-10-01 15:04:10,false,110,50000.0,3.0555555555555554,40,package6018,true,1,1.0,14:55:10,15:04:10,9.0,-71.105008,42.36591499999989,-71.12020597529377,42.37215953106809,1523.9682261019727
5425,2022-10-01 15:04:10,false,110,50000.0,3.0555555555555554,40,package6054,true,1,1.6666666666666667,15:01:50,15:04:10,2.3333333333333335,-71.11839499999998,42.37252999999989,-71.1151850709258,42.37157307167197,346.98337814227295
5426,2022-10-01 15:04:20,false,110,50000.0,3.0555555555555554,40,package2028,true,1,6.0,14:59:10,15:04:20,5.166666666666667,-71.11872199999998,42.37307599999987,-71.119156,42.37291699999988,163.07928212875163
5426,2022-10-01 15:04:20,false,110,50000.0,3.0555555555555554,40,package9984,true,1,1.6666666666666667,14:51:50,15:04:20,12.5,-71.10911899999998,42.374947999999875,-71.11015869272303,42.3584559910491,1848.169476178473
5427,2022-10-01 15:04:30,false,110,50000.0,3.0555555555555554,40,package9978,true,1,5.666666666666667,14:55:50,15:04:30,8.666666666666666,-71.11983599999998,42.38329099999987,-71.10786286554573,42.37778104759214,1180.4860136780276
5428,2022-10-01 15:04:40,false,110,50000.0,3.0555555555555554,40,package5949,true,1,4.5,14:47:40,15:04:40,17.0,-71.100965,42.36907199999989,-71.11968545215656,42.38944898172172,2783.407382731225
5429,2022-10-01 15:04:50,false,110,50000.0,3.0555555555555554,40,package1977,true,1,1.3333333333333333,14:47:30,15:04:50,17.333333333333332,-71.09848000000002,42.36199899999988,-71.1223755255962,42.37997794160002,2883.233968433386
5429,2022-10-01 15:04:50,false,110,50000.0,3.0555555555555554,40,package10026,true,1,5.166666666666667,15:01:20,15:04:50,3.5,-71.081655,42.37147599999988,-71.08640830394351,42.37144046921706,461.59012358641877
5431,2022-10-01 15:05:10,false,110,50000.0,3.0555555555555554,40,package1983,true,1,6.833333333333333,14:54:00,15:05:10,11.166666666666666,-71.084037,42.37174999999987,-71.09989999279921,42.36662407069196,1492.582448807179
5431,2022-10-01 15:05:10,false,110,50000.0,3.0555555555555554,40,package5997,true,1,2.5,14:53:40,15:05:10,11.5,-71.118877,42.37269699999989,-71.0998961144032,42.36787640115474,1806.8309991199005
5432,2022-10-01 15:05:20,false,110,50000.0,3.0555555555555554,40,package2052,true,1,2.0,14:59:10,15:05:20,6.166666666666667,-71.099492,42.36360799999988,-71.09739340943915,42.37007446830713,896.2585670792922
5433,2022-10-01 15:05:30,false,110,50000.0,3.0555555555555554,40,package5955,true,1,3.8333333333333335,14:48:00,15:05:30,17.5,-71.075402,42.37193799999988,-71.102797,42.365640999999854,2369.910288450853
5433,2022-10-01 15:05:30,false,110,50000.0,3.0555555555555554,40,package6027,true,1,4.666666666666667,14:59:50,15:05:30,5.666666666666667,-71.081655,42.37147599999988,-71.09056950162898,42.37359038081941,836.6162142369648
5433,2022-10-01 15:05:30,false,110,50000.0,3.0555555555555554,40,package9972,true,1,10.166666666666666,14:59:20,15:05:30,6.166666666666667,-71.102423,42.36502799999988,-71.11177851205917,42.36077709797313,951.8480669943244
5434,2022-10-01 15:05:40,false,110,50000.0,3.0555555555555554,40,package2034,true,1,1.1666666666666667,14:56:20,15:05:40,9.333333333333334,-71.12020600000002,42.371806999999876,-71.11007384924767,42.379492217684685,1321.249549745376
5436,2022-10-01 15:06:00,false,110,50000.0,3.0555555555555554,40,package6000,true,1,4.166666666666667,14:55:20,15:06:00,10.666666666666666,-71.119619,42.37355899999987,-71.11092708542526,42.37038052667445,883.2509526185938
5436,2022-10-01 15:06:00,false,110,50000.0,3.0555555555555554,40,package10038,true,1,3.0,15:01:10,15:06:00,4.833333333333333,-71.08203500000002,42.36451199999987,-71.0804564,42.36935099999988,682.7535997996547
5437,2022-10-01 15:06:10,false,110,50000.0,3.0555555555555554,40,package10035,true,1,5.833333333333333,15:04:00,15:06:10,2.1666666666666665,-71.09848000000002,42.36199899999988,-71.099631,42.36357899999989,284.8441515063194
5438,2022-10-01 15:06:20,false,110,50000.0,3.0555555555555554,40,package10086,false,0,0.0,nil,15:06:20,906.3333333333334,-71.118227,42.390042999999885,-71.118888,42.37322899999988,0.0
5439,2022-10-01 15:06:30,false,110,50000.0,3.0555555555555554,40,package6003,true,1,6.166666666666667,14:58:20,15:06:30,8.166666666666666,-71.10995799999998,42.35986999999988,-71.099631,42.36357899999989,1000.6332221851706
5440,2022-10-01 15:06:40,false,110,50000.0,3.0555555555555554,40,package5958,true,1,5.666666666666667,14:49:50,15:06:40,16.833333333333332,-71.118877,42.37269699999989,-71.08810500000001,42.37226699999988,2643.919638901148
5441,2022-10-01 15:06:50,false,110,50000.0,3.0555555555555554,40,package5994,true,1,1.8333333333333333,14:52:00,15:06:50,14.833333333333334,-71.10911899999998,42.374947999999875,-71.10693900288969,42.35610839017055,2109.593392146253
5442,2022-10-01 15:07:00,false,110,50000.0,3.0555555555555554,40,package6039,true,1,7.5,15:03:40,15:07:00,3.3333333333333335,-71.087304,42.362206999999884,-71.08743,42.360622999999876,386.60412298601955
5442,2022-10-01 15:07:00,false,110,50000.0,3.0555555555555554,40,package9996,true,1,0.8333333333333334,14:53:00,15:07:00,14.0,-71.12347700000002,42.391256999999875,-71.114152,42.37402899999987,2126.568129587309
5447,2022-10-01 15:07:50,false,110,50000.0,3.0555555555555554,40,package2091,true,1,1.8333333333333333,15:06:00,15:07:50,1.8333333333333333,-71.088217,42.359175999999884,-71.08743,42.360622999999876,251.92105094289718
5447,2022-10-01 15:07:50,false,110,50000.0,3.0555555555555554,40,package6066,true,1,2.6666666666666665,15:03:50,15:07:50,4.0,-71.101863,42.35975699999988,-71.1017217068357,42.363877988379166,508.10877680210325
5449,2022-10-01 15:08:10,false,110,50000.0,3.0555555555555554,40,package2031,true,1,1.1666666666666667,14:55:20,15:08:10,12.833333333333334,-71.110752,42.369344999999875,-71.12783240617516,42.38228971835313,2094.59486000174
5449,2022-10-01 15:08:10,false,110,50000.0,3.0555555555555554,40,package2040,true,1,3.8333333333333335,14:59:00,15:08:10,9.166666666666666,-71.09015699999998,42.36555099999988,-71.080211,42.36708099999987,1077.3271202173278
5450,2022-10-01 15:08:20,false,110,50000.0,3.0555555555555554,40,package6036,true,1,8.0,15:04:10,15:08:20,4.166666666666667,-71.08403299999998,42.36430499999988,-71.082109,42.36293399999988,505.36592468230884
5450,2022-10-01 15:08:20,false,110,50000.0,3.0555555555555554,40,package10044,true,1,6.0,15:06:10,15:08:20,2.1666666666666665,-71.12689499999998,42.39475199999989,-71.12515340000002,42.392554899999865,310.5413832513283
5451,2022-10-01 15:08:30,false,110,50000.0,3.0555555555555554,40,package2064,true,1,4.5,15:03:40,15:08:30,4.833333333333333,-71.08233299999998,42.36524399999988,-71.080211,42.36708099999987,427.4721258091194
5452,2022-10-01 15:08:40,false,110,50000.0,3.0555555555555554,40,package6009,true,1,6.333333333333333,14:58:30,15:08:40,10.166666666666666,-71.09047,42.36164899999987,-71.08044549345148,42.372100886960745,1446.3663237273743
5456,2022-10-01 15:09:20,false,110,50000.0,3.0555555555555554,40,package6030,true,1,6.333333333333333,15:01:30,15:09:20,7.833333333333333,-71.130785,42.39732599999988,-71.12011760881529,42.390628426523755,1193.306122164921
5457,2022-10-01 15:09:30,false,110,50000.0,3.0555555555555554,40,package9981,true,1,3.1666666666666665,14:53:20,15:09:30,16.166666666666668,-71.10992399999998,42.36868899999988,-71.08192419192879,42.36602282408538,2431.643177468898
5458,2022-10-01 15:09:40,false,110,50000.0,3.0555555555555554,40,package10077,true,1,0.8333333333333334,15:06:00,15:09:40,3.6666666666666665,-71.07982,42.372245999999876,-71.08111629119992,42.36822792966342,548.4852609115206
5460,2022-10-01 15:10:00,false,110,50000.0,3.0555555555555554,40,package2085,true,1,5.0,15:08:10,15:10:00,1.8333333333333333,-71.119664,42.38804899999991,-71.121177,42.39009499999989,320.4979746423706
5460,2022-10-01 15:10:00,false,110,50000.0,3.0555555555555554,40,package6093,true,1,1.6666666666666667,15:06:50,15:10:00,3.1666666666666665,-71.103734,42.365674999999875,-71.10342640498486,42.362861476857304,360.86584513574087
5465,2022-10-01 15:10:50,false,110,50000.0,3.0555555555555554,40,package10050,true,1,9.5,15:09:40,15:10:50,1.1666666666666667,-71.119827,42.38395799999988,-71.119842,42.38316699999989,108.4798484183336
5466,2022-10-01 15:11:00,false,110,50000.0,3.0555555555555554,40,package5940,true,1,3.3333333333333335,14:45:30,15:11:00,25.5,-71.094985,42.37338699999987,-71.13679617707993,42.38423161354838,3748.358588608985
5467,2022-10-01 15:11:10,false,110,50000.0,3.0555555555555554,40,package6078,true,1,5.333333333333333,15:09:30,15:11:10,1.6666666666666667,-71.10769300000003,42.364092999999876,-71.10825135351722,42.363555382959575,189.22942622798064
5469,2022-10-01 15:11:30,false,110,50000.0,3.0555555555555554,40,package6072,true,1,4.0,15:06:10,15:11:30,5.333333333333333,-71.079453,42.371826999999875,-71.08972996042587,42.37252156225775,879.6860273312732
5470,2022-10-01 15:11:40,false,110,50000.0,3.0555555555555554,40,package2070,true,1,5.5,15:05:40,15:11:40,6.0,-71.099827,42.37339999999987,-71.09246944772777,42.36940699085628,786.4725651198144
5471,2022-10-01 15:11:50,false,110,50000.0,3.0555555555555554,40,package2037,true,1,6.333333333333333,15:01:30,15:11:50,10.333333333333334,-71.119619,42.37355899999987,-71.10141899999998,42.36970699999988,1561.434762120069
5471,2022-10-01 15:11:50,false,110,50000.0,3.0555555555555554,40,package6033,true,1,11.166666666666666,15:06:20,15:11:50,5.5,-71.100965,42.36907199999989,-71.10456900000001,42.36319099999989,787.8122697021255
5471,2022-10-01 15:11:50,false,110,50000.0,3.0555555555555554,40,package10041,true,1,8.0,15:07:10,15:11:50,4.666666666666667,-71.08203500000002,42.36451199999987,-71.08576965108064,42.360176467629955,649.3274202362934
5472,2022-10-01 15:12:00,false,110,50000.0,3.0555555555555554,40,package6051,true,1,6.5,15:05:40,15:12:00,6.333333333333333,-71.09047,42.36164899999987,-71.093366,42.35919099999989,805.0723177694387
5473,2022-10-01 15:12:10,false,110,50000.0,3.0555555555555554,40,package5982,true,1,5.333333333333333,14:54:30,15:12:10,17.666666666666668,-71.102423,42.36502799999988,-71.07629399999999,42.36782499999988,2232.149679713483
5474,2022-10-01 15:12:20,false,110,50000.0,3.0555555555555554,40,package6045,true,1,7.666666666666667,15:05:50,15:12:20,6.5,-71.130785,42.39732599999988,-71.12213299999998,42.390618999999866,1047.2936304216407
5475,2022-10-01 15:12:30,false,110,50000.0,3.0555555555555554,40,package6081,true,1,1.5,15:05:40,15:12:30,6.833333333333333,-71.118227,42.390042999999885,-71.12354374024049,42.38462204547877,820.852412551399
5478,2022-10-01 15:13:00,false,110,50000.0,3.0555555555555554,40,package2058,true,1,2.0,15:00:10,15:13:00,12.833333333333334,-71.095823,42.36109799999988,-71.07616574897084,42.36669863969877,1879.213972163385
5479,2022-10-01 15:13:10,false,110,50000.0,3.0555555555555554,40,package2109,true,1,3.6666666666666665,15:09:50,15:13:10,3.3333333333333335,-71.06882399999998,42.36985899999988,-71.070656,42.369789999999874,373.60989343316874
